"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	766.5	358.5	102	"Alive"
"2"	20	764	354	133	"Alive"
"3"	21	766.5	359.5	143	"Alive"
"4"	22	783	357.5	144	"Alive"
"5"	23	790.5	346	312	"Alive"
"6"	24	801.5	330	135	"Alive"
"7"	25	806	334	237	"Alive"
"8"	26	816	339	107	"Alive"
"9"	27	817.5	329.5	100	"Alive"
"10"	28	819	339	111	"Alive"
"11"	29	815.5	337	114	"Alive"
"12"	30	804.5	351	138	"Alive"
"13"	31	815.5	362.5	94	"Alive"
"14"	32	810	360	101	"Alive"
"15"	33	801.5	353	84	"Alive"
"16"	34	804.5	354.5	184	"Alive"
"17"	35	820.5	356	149	"Alive"
"18"	36	821	356.5	115	"Alive"
"19"	37	820	355.5	204	"Dead"
