"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1218	483.5	119	"Alive"
"2"	19	1220	487	108	"Alive"
"3"	20	1235.5	483	118	"Alive"
"4"	21	1241.5	503	106	"Alive"
"5"	22	1242	488.5	164	"Alive"
"6"	23	1234.5	495	135	"Alive"
"7"	24	1217.5	483	128	"Alive"
"8"	25	1199	505	149	"Alive"
"9"	26	1193	487	155	"Alive"
"10"	27	1183.5	491	265	"Alive"
"11"	28	1182	478	118	"Alive"
"12"	29	1192.5	458	134	"Alive"
"13"	30	1196.5	454.5	108	"Alive"
"14"	31	1201.5	456	138	"Alive"
"15"	32	1213.5	447.5	189	"Alive"
"16"	33	1209	457	188	"Alive"
"17"	34	1207.5	456	182	"Alive"
"18"	35	1219	456	292	"Alive"
