"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	249	136	92	"Alive"
"2"	24	240	148.5	197	"Alive"
"3"	25	247	151	252	"Alive"
"4"	26	251.5	147	104	"Alive"
"5"	27	247.5	154	190	"Alive"
"6"	28	261	163	163	"Dead"
"7"	29	257.5	161.5	261	"Alive"
"8"	30	252	163	139	"Alive"
"9"	31	254.5	160	112	"Dead"
"10"	32	250.5	155	283	"Alive"
"11"	33	255	158	147	"Alive"
"12"	34	250.5	172	137	"Dead"
"13"	35	268	169	611	"Dead"
"14"	36	262	170	169	"Dead"
"15"	37	257.5	164	255	"Alive"
"16"	38	256.5	169	304	"Dead"
