"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	388	1019	137	"Alive"
"2"	16	390.5	1014	138	"Alive"
"3"	17	391.5	1011	283	"Alive"
"4"	18	401	995	295	"Alive"
"5"	19	406.5	985	303	"Alive"
"6"	20	419	979.5	326	"Alive"
"7"	21	439.5	987.5	315	"Alive"
"8"	22	445	995	334	"Alive"
"9"	23	455.5	990	322	"Alive"
"10"	24	456	971	192	"Alive"
"11"	25	474	988.5	176	"Alive"
"12"	26	485.5	991.5	192	"Alive"
"13"	27	496	992	217	"Alive"
"14"	28	497	996.5	240	"Alive"
"15"	29	497	995.5	259	"Alive"
"16"	30	494.5	993.5	235	"Alive"
"17"	31	503	998	261	"Alive"
"18"	32	502	998.5	245	"Alive"
"19"	33	501	998	215	"Alive"
