"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	706	876	193	"Alive"
"2"	9	716	866.5	194	"Alive"
"3"	10	720.5	869	217	"Alive"
"4"	11	730.5	852	240	"Alive"
"5"	12	727.5	854.5	250	"Alive"
"6"	13	722.5	842.5	278	"Alive"
"7"	14	720	847	273	"Transitional"
"8"	15	720.5	843.5	292	"Alive"
"9"	16	724	834.5	302	"Alive"
"10"	17	727.5	834.5	310	"Alive"
"11"	18	750	842.5	284	"Alive"
"12"	19	758	854	287	"Alive"
"13"	20	759	859	322	"Alive"
"14"	21	745.5	870.5	327	"Alive"
"15"	22	749	863	348	"Alive"
"16"	23	749	852.5	346	"Alive"
"17"	24	773	856	352	"Alive"
"18"	25	778.5	845.5	355	"Alive"
