"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	558	531	164	"Alive"
"2"	13	557.5	532.5	283	"Alive"
"3"	14	572.5	541.5	268	"Alive"
"4"	15	590	553.5	359	"Alive"
"5"	16	591	542	266	"Alive"
"6"	17	571	542.5	215	"Transitional"
"7"	18	562	524.5	207	"Transitional"
"8"	19	576.5	524.5	377	"Dead"
"9"	20	548	522.5	312	"Dead"
"10"	21	560	534	374	"Dead"
"11"	22	556	527	137	"Dead"
"12"	23	552	525.5	349	"Alive"
"13"	24	554.5	547	201	"Dead"
"14"	25	564.5	573	98	"Dead"
"15"	26	567.5	570.5	87	"Alive"
"16"	27	557	576	212	"Alive"
"17"	28	581.5	562	304	"Dead"
"18"	29	578	543.5	211	"Alive"
"19"	30	590.5	547.5	328	"Dead"
"20"	31	601.5	554.5	139	"Dead"
"21"	32	600	552	193	"Dead"
"22"	33	603	560.5	130	"Dead"
"23"	34	598.5	565	122	"Alive"
"24"	35	602.5	553	196	"Dead"
"25"	36	613.5	554	375	"Dead"
