"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	1092.5	986	192	"Alive"
"2"	7	1100.5	986	201	"Alive"
"3"	8	1074	998.5	257	"Alive"
"4"	9	1075	988.5	251	"Alive"
"5"	10	1071	985	243	"Alive"
"6"	11	1071.5	982.5	249	"Alive"
"7"	12	1091.5	974	228	"Alive"
"8"	13	1092.5	977.5	262	"Alive"
"9"	14	1094	962	280	"Alive"
"10"	15	1103	950	243	"Transitional"
"11"	16	1106	951	274	"Transitional"
"12"	17	1109	947	300	"Transitional"
"13"	18	1107.5	935.5	297	"Transitional"
"14"	19	1091	951	473	"Transitional"
