"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	432	492	233	"Alive"
"2"	10	423	505.5	127	"Alive"
"3"	11	418	512	129	"Alive"
"4"	12	417	520	119	"Alive"
"5"	13	428	520	125	"Alive"
"6"	14	433	538	141	"Alive"
"7"	15	451	531.5	157	"Alive"
"8"	16	448.5	517	152	"Transitional"
"9"	17	459.5	510.5	170	"Alive"
"10"	18	464.5	500.5	172	"Alive"
"11"	19	471	499	215	"Alive"
"12"	20	493	493.5	325	"Alive"
"13"	21	497	477	291	"Alive"
"14"	22	485.5	470.5	256	"Alive"
"15"	23	482.5	486.5	170	"Transitional"
"16"	24	472.5	496.5	136	"Alive"
"17"	25	457	475	211	"Dead"
"18"	26	450.5	480.5	191	"Alive"
