"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	1001.5	154	228	"Transitional"
"2"	14	1019	143	340	"Alive"
"3"	15	1029.5	144.5	347	"Alive"
"4"	16	1031	143.5	348	"Alive"
"5"	17	1026.5	143.5	421	"Alive"
"6"	18	1034	146	410	"Alive"
"7"	19	1033.5	149.5	416	"Alive"
"8"	20	1036.5	141	363	"Alive"
"9"	21	1033.5	132	353	"Alive"
"10"	22	1028	141	352	"Alive"
"11"	23	1035.5	142.5	244	"Alive"
"12"	24	1020	132.5	229	"Alive"
"13"	25	1002.5	119.5	215	"Alive"
"14"	26	1007	125	255	"Alive"
"15"	27	997	123	303	"Alive"
"16"	28	998.5	117.5	621	"Transitional"
