"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1121.5	633	289	"Alive"
"2"	15	1131	610	259	"Alive"
"3"	16	1120	600	274	"Alive"
"4"	17	1118	611	299	"Alive"
"5"	18	1117	634.5	332	"Alive"
"6"	19	1113	638	277	"Alive"
"7"	20	1088	629.5	286	"Alive"
"8"	21	1089	629.5	167	"Alive"
"9"	22	1084	627	184	"Alive"
"10"	23	1085.5	634.5	301	"Alive"
"11"	24	1105	643	240	"Alive"
"12"	25	1121	628.5	211	"Alive"
"13"	26	1109	631.5	290	"Alive"
"14"	27	1110.5	649.5	413	"Alive"
"15"	28	1100.5	637	456	"Alive"
"16"	29	1102	632.5	434	"Alive"
