"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	724	837	213	"Alive"
"2"	6	716.5	835	214	"Alive"
"3"	7	714	837	240	"Alive"
"4"	8	713	838	209	"Alive"
"5"	9	723.5	829	252	"Alive"
"6"	10	723	824.5	257	"Alive"
"7"	11	719.5	809.5	247	"Alive"
"8"	12	727	794.5	256	"Alive"
"9"	13	725.5	788	264	"Alive"
"10"	14	729	784.5	277	"Alive"
"11"	15	728.5	777	284	"Alive"
"12"	16	727.5	779.5	289	"Alive"
"13"	17	727	781	303	"Alive"
"14"	18	730	770.5	350	"Alive"
"15"	19	727	761.5	313	"Alive"
"16"	20	721.5	758.5	342	"Alive"
