"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	1255	649	179	"Alive"
"2"	9	1255	640	212	"Alive"
"3"	10	1260	635.5	231	"Alive"
"4"	11	1264.5	631	228	"Alive"
"5"	12	1257.5	635.5	250	"Alive"
"6"	13	1253.5	637	246	"Alive"
"7"	14	1250	644	272	"Alive"
"8"	15	1244	650	269	"Alive"
"9"	16	1241.5	654.5	279	"Alive"
"10"	17	1241.5	653.5	271	"Alive"
"11"	18	1241.5	652	242	"Alive"
"12"	19	1242	646.5	244	"Alive"
"13"	20	1236	646.5	264	"Alive"
"14"	21	1234	641.5	297	"Alive"
"15"	22	1236	644.5	302	"Alive"
"16"	23	1237.5	648.5	312	"Alive"
"17"	24	1244.5	653.5	285	"Alive"
"18"	25	1262	656	303	"Alive"
"19"	26	1271.5	656.5	372	"Alive"
"20"	27	1273.5	667	356	"Alive"
"21"	28	1275	665	441	"Alive"
"22"	29	1272.5	667.5	349	"Alive"
"23"	30	1267	674	350	"Alive"
"24"	31	1259.5	660	379	"Alive"
"25"	32	1253.5	651.5	478	"Alive"
