"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1057	830.5	193	"Alive"
"2"	18	1045.5	822	354	"Alive"
"3"	19	1044.5	817.5	264	"Alive"
"4"	20	1055	821.5	317	"Alive"
"5"	21	1057.5	820	282	"Alive"
"6"	22	1064.5	824	243	"Transitional"
"7"	23	1061.5	821	312	"Transitional"
"8"	24	1063	822.5	282	"Alive"
"9"	25	1054.5	827.5	133	"Alive"
"10"	26	1040.5	817	129	"Transitional"
"11"	27	1041	817.5	110	"Transitional"
"12"	28	1035	820	146	"Transitional"
"13"	29	1017.5	809.5	258	"Alive"
