"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	717.5	1001.5	209	"Alive"
"2"	10	732.5	983.5	219	"Alive"
"3"	11	733.5	979	235	"Alive"
"4"	12	731	986.5	258	"Alive"
"5"	13	730	994	262	"Alive"
"6"	14	734.5	995	299	"Alive"
"7"	15	736.5	1001	294	"Alive"
"8"	16	734.5	999.5	320	"Alive"
"9"	17	719.5	985.5	312	"Alive"
"10"	18	721	989.5	288	"Alive"
"11"	19	718.5	998	278	"Alive"
"12"	20	730	999.5	324	"Alive"
"13"	21	727.5	984	302	"Alive"
"14"	22	739.5	974	316	"Alive"
"15"	23	747	965	414	"Alive"
"16"	24	754	970.5	368	"Alive"
"17"	25	769.5	979.5	453	"Alive"
"18"	26	773.5	964	364	"Transitional"
"19"	27	769	966	249	"Alive"
"20"	28	762	987.5	272	"Alive"
"21"	29	745.5	1004	262	"Alive"
"22"	30	750.5	1008	235	"Alive"
"23"	31	753.5	1009	241	"Alive"
"24"	32	756	1007.5	272	"Alive"
"25"	33	766	1014	246	"Alive"
"26"	34	744.5	1018.5	331	"Transitional"
