"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	172.5	307.5	211	"Transitional"
"2"	22	168	315.5	97	"Transitional"
"3"	23	161	325	156	"Transitional"
"4"	24	178.5	341.5	189	"Alive"
"5"	25	178	335.5	195	"Alive"
"6"	26	178	329	205	"Alive"
"7"	27	189.5	322.5	257	"Alive"
"8"	28	187	309	270	"Alive"
"9"	29	205	287.5	125	"Dead"
"10"	30	213	288.5	70	"Dead"
"11"	31	193	282.5	98	"UnStained"
"12"	32	189	275	128	"Alive"
"13"	33	190	267.5	134	"Alive"
"14"	34	193	261	362	"UnStained"
"15"	35	201.5	273	378	"UnStained"
