"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1155.5	695.5	255	"Alive"
"2"	13	1143.5	685.5	282	"Alive"
"3"	14	1130.5	715	221	"Dead"
"4"	15	1121.5	711	268	"Dead"
"5"	16	1113	717	101	"Dead"
"6"	17	1119.5	717	154	"Dead"
"7"	18	1131	716.5	85	"Dead"
"8"	19	1137	708.5	145	"Dead"
"9"	20	1128.5	705	265	"Dead"
"10"	21	1129.5	704	114	"Transitional"
"11"	22	1128	691	238	"Transitional"
"12"	23	1133	706.5	428	"Alive"
"13"	24	1125.5	721.5	150	"Dead"
"14"	25	1124	716.5	98	"Dead"
"15"	26	1128	737.5	140	"Dead"
"16"	27	1132	727.5	421	"Dead"
"17"	28	1138	728.5	332	"Dead"
