"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	1151	211	199	"Alive"
"2"	12	1146	206	302	"Alive"
"3"	13	1144	196.5	375	"Alive"
"4"	14	1145	199.5	325	"Alive"
"5"	15	1143.5	203	327	"Alive"
"6"	16	1132	204	383	"Alive"
"7"	17	1121.5	211.5	371	"Alive"
"8"	18	1113.5	217	345	"Alive"
"9"	19	1100	226	326	"Alive"
"10"	20	1090	235.5	383	"Alive"
"11"	21	1079	233.5	395	"Alive"
"12"	22	1090	230.5	271	"Transitional"
"13"	23	1078.5	244.5	286	"Transitional"
"14"	24	1081.5	243	347	"Transitional"
"15"	25	1083	243.5	364	"Transitional"
"16"	26	1085.5	239.5	327	"Transitional"
"17"	27	1086.5	245	363	"Transitional"
"18"	28	1095.5	254	187	"Dead"
"19"	29	1105.5	248.5	166	"Dead"
"20"	30	1102	248.5	249	"Dead"
"21"	31	1087.5	236.5	267	"Dead"
"22"	32	1079.5	247.5	250	"Dead"
"23"	33	1077.5	251.5	280	"Dead"
"24"	34	1078	247.5	340	"Dead"
