"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	249	474	174	"Alive"
"2"	4	247	468	196	"Alive"
"3"	5	245.5	463.5	209	"Alive"
"4"	6	243.5	454	218	"Alive"
"5"	7	241.5	453	230	"Alive"
"6"	8	242	452.5	234	"Alive"
"7"	9	240.5	450.5	234	"Alive"
"8"	10	239.5	439.5	257	"Alive"
"9"	11	231.5	434.5	293	"Alive"
"10"	12	222.5	432.5	349	"Alive"
"11"	13	211.5	425.5	330	"Alive"
"12"	14	200	425	353	"Alive"
"13"	15	198	422.5	352	"Alive"
"14"	16	186	405.5	338	"Alive"
"15"	17	181.5	389	308	"Alive"
"16"	18	181.5	381	316	"Alive"
"17"	19	177.5	375	341	"Alive"
"18"	20	183.5	373.5	374	"Alive"
"19"	21	186.5	369.5	310	"Alive"
"20"	22	186.5	368	319	"Alive"
"21"	23	189.5	374	291	"Alive"
"22"	24	181	379.5	339	"Alive"
