"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	196.5	408	238	"Alive"
"2"	8	193	413	248	"Alive"
"3"	9	207	411	265	"Alive"
"4"	10	222.5	412.5	261	"Alive"
"5"	11	243.5	402	120	"Alive"
"6"	12	222.5	407.5	187	"Alive"
"7"	13	226	413	212	"Dead"
"8"	14	215.5	420	226	"Alive"
"9"	15	221	432	267	"Alive"
"10"	16	226	439	233	"Alive"
"11"	17	225	433.5	308	"Alive"
"12"	18	225	423.5	297	"Alive"
"13"	19	212	416.5	275	"Alive"
"14"	20	208	402	316	"Alive"
"15"	21	212.5	387	414	"Alive"
"16"	22	232	388.5	714	"Dead"
