"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	463	841.5	126	"Transitional"
"2"	18	454.5	846	350	"Alive"
"3"	19	449	838	405	"Dead"
"4"	20	446	858.5	86	"Alive"
"5"	21	456.5	857	205	"Alive"
"6"	22	464.5	856.5	263	"Alive"
"7"	23	466.5	855	164	"Dead"
"8"	24	464.5	880.5	159	"Transitional"
"9"	25	464	880.5	192	"Alive"
"10"	26	465.5	881.5	229	"Alive"
"11"	27	470.5	878	266	"Dead"
"12"	28	483.5	869	129	"Dead"
"13"	29	479	882	229	"Dead"
"14"	30	474	884	188	"Dead"
"15"	31	487.5	893	287	"Dead"
"16"	32	488.5	885	154	"Dead"
"17"	33	492.5	884	133	"Alive"
"18"	34	494.5	884	170	"Alive"
"19"	35	495	886	134	"Alive"
