"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1058	196	218	"Dead"
"2"	20	1058	170	284	"Alive"
"3"	21	1072	186	281	"Alive"
"4"	22	1072	182	237	"Alive"
"5"	23	1088.5	174	242	"Alive"
"6"	24	1101	189	235	"Alive"
"7"	25	1110	185	212	"Alive"
"8"	26	1110	169.5	351	"Dead"
"9"	27	1116.5	157.5	269	"Dead"
"10"	28	1127	155	310	"Alive"
"11"	29	1124.5	148.5	422	"Transitional"
"12"	30	1120	161	305	"Dead"
"13"	31	1136	141.5	316	"Alive"
"14"	32	1139	136.5	149	"Dead"
"15"	33	1134	140	452	"Dead"
"16"	34	1146	140	384	"Dead"
