"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	129.5	861.5	150	"Alive"
"2"	14	128	873	190	"Alive"
"3"	15	140	885.5	224	"Alive"
"4"	16	145	870	205	"Alive"
"5"	17	145.5	862	200	"Alive"
"6"	18	140.5	861.5	254	"Alive"
"7"	19	147	858.5	259	"Alive"
"8"	20	149	859.5	332	"Transitional"
"9"	21	160.5	862	326	"Transitional"
"10"	22	148	862	276	"Transitional"
"11"	23	162	867.5	352	"Transitional"
"12"	24	164.5	867.5	353	"Transitional"
"13"	25	169	874.5	326	"Transitional"
"14"	26	181.5	898	523	"Transitional"
