"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1318.5	72.5	126	"Alive"
"2"	20	1311.5	73	220	"Alive"
"3"	21	1308.5	48.5	232	"Alive"
"4"	22	1306.5	49.5	224	"Alive"
"5"	23	1309.5	76.5	57	"Transitional"
"6"	24	1335	80.5	215	"Alive"
"7"	25	1327.5	77.5	206	"Alive"
"8"	26	1329	76	488	"Transitional"
"9"	27	1325	67.5	408	"Transitional"
"10"	28	1347	78	554	"Alive"
"11"	29	1348	79	370	"Alive"
"12"	30	1346	56.5	242	"Dead"
"13"	31	1331.5	55	346	"Dead"
"14"	32	1339.5	37.5	206	"Dead"
