"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1276.5	495	309	"Alive"
"2"	16	1275.5	493.5	307	"Alive"
"3"	17	1274.5	485	343	"Alive"
"4"	18	1263.5	478	390	"Transitional"
"5"	19	1249.5	484	422	"Transitional"
"6"	20	1242	477	454	"Alive"
"7"	21	1243	460	421	"Alive"
"8"	22	1246.5	452.5	367	"Alive"
"9"	23	1250	462	435	"Alive"
"10"	24	1251.5	465.5	508	"Alive"
"11"	25	1258.5	468	582	"Alive"
"12"	26	1252	473	528	"Alive"
"13"	27	1250.5	454	227	"Alive"
"14"	28	1257	473	323	"Alive"
"15"	29	1256	467.5	141	"Alive"
"16"	30	1264.5	483	194	"Alive"
"17"	31	1264	486.5	280	"Alive"
"18"	32	1262.5	494.5	350	"Alive"
"19"	33	1259.5	498	356	"Alive"
"20"	34	1254.5	494.5	279	"Alive"
"21"	35	1254.5	504.5	266	"Alive"
"22"	36	1258	503.5	313	"Alive"
"23"	37	1238	507	173	"Dead"
