"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1050.5	1030	110	"Alive"
"2"	3	1056	1040	129	"Alive"
"3"	4	1056	1046	119	"Alive"
"4"	5	1064.5	1039.5	178	"Alive"
"5"	6	1062	1026	158	"Alive"
"6"	7	1077.5	1004.5	148	"Alive"
"7"	8	1071	1004.5	195	"Alive"
"8"	9	1073	995	202	"Alive"
"9"	10	1072.5	984	195	"Alive"
"10"	11	1075	969	193	"Alive"
"11"	12	1061.5	963	223	"Alive"
"12"	13	1057.5	961.5	218	"Alive"
"13"	14	1050.5	960	228	"Alive"
"14"	15	1037	961	223	"Alive"
"15"	16	1040	968.5	254	"Alive"
"16"	17	1053	988.5	300	"Alive"
"17"	18	1057	974	307	"Alive"
"18"	19	1052	965	319	"Alive"
"19"	20	1046.5	966.5	333	"Alive"
"20"	21	1053.5	959	351	"Alive"
"21"	22	1046	957	406	"Alive"
"22"	23	1048	950	421	"Alive"
"23"	24	1037	948	386	"Alive"
"24"	25	1047	953	426	"Alive"
"25"	26	1051.5	953	389	"Alive"
"26"	27	1064.5	956.5	458	"Alive"
