"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	916.5	334	270	"Alive"
"2"	23	898	343.5	278	"Alive"
"3"	24	898.5	344.5	239	"Alive"
"4"	25	900.5	344	310	"Alive"
"5"	26	901	340.5	254	"Alive"
"6"	27	887	336.5	270	"Alive"
"7"	28	881.5	344	241	"Alive"
"8"	29	860.5	332	482	"Transitional"
"9"	30	874	341	165	"Alive"
"10"	31	883	321	198	"Alive"
"11"	32	883.5	309.5	184	"Alive"
"12"	33	885.5	305	197	"Alive"
"13"	34	897.5	292	228	"Alive"
"14"	35	901	268	277	"Alive"
"15"	36	914.5	272.5	216	"Alive"
"16"	37	919	257	319	"Transitional"
