"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1060	491	125	"Alive"
"2"	16	1049	499	191	"Alive"
"3"	17	1039	509	262	"Alive"
"4"	18	1029	510.5	300	"Alive"
"5"	19	1030	520.5	289	"Alive"
"6"	20	1023.5	531	343	"Alive"
"7"	21	1041.5	523	166	"Alive"
"8"	22	1032	515	143	"Alive"
"9"	23	1035	524.5	164	"Alive"
"10"	24	1029.5	526.5	151	"Alive"
"11"	25	1046	503.5	160	"Alive"
"12"	26	1028	524	167	"Alive"
"13"	27	1020	508.5	173	"Alive"
"14"	28	1007.5	512.5	153	"Alive"
"15"	29	1000	521	113	"Alive"
"16"	30	1024.5	526.5	123	"Transitional"
"17"	31	1031.5	523	168	"Alive"
"18"	32	1025	502.5	226	"Transitional"
"19"	33	1018.5	519	178	"Dead"
"20"	34	1012.5	528.5	116	"Dead"
"21"	35	988	540	442	"Dead"
