"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	171	919	130	"Alive"
"2"	3	169.5	922	113	"Alive"
"3"	4	173	927	121	"Alive"
"4"	5	177.5	937	143	"Alive"
"5"	6	176.5	948.5	174	"Alive"
"6"	7	175.5	948.5	184	"Alive"
"7"	8	170.5	955.5	205	"Alive"
"8"	9	164.5	958.5	206	"Alive"
"9"	10	176.5	967	187	"Alive"
"10"	11	174	989.5	192	"Alive"
"11"	12	175.5	998.5	211	"Alive"
"12"	13	172.5	1004.5	192	"Alive"
"13"	14	160.5	1009.5	214	"Alive"
"14"	15	155	1013	229	"Alive"
"15"	16	152.5	1011	221	"Alive"
"16"	17	158.5	997.5	239	"Alive"
"17"	18	167.5	981.5	249	"Alive"
