"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1021.5	991.5	172	"Alive"
"2"	8	1018	993	198	"Alive"
"3"	9	1020	993.5	186	"Alive"
"4"	10	1025.5	990.5	176	"Transitional"
"5"	11	1020	989.5	190	"Alive"
"6"	12	1009.5	993.5	201	"Dead"
"7"	13	999.5	984	215	"Alive"
"8"	14	1000	987.5	198	"Alive"
"9"	15	992.5	982	216	"Alive"
"10"	16	984.5	977.5	219	"Alive"
"11"	17	976	971	206	"Alive"
"12"	18	971.5	974	227	"Alive"
"13"	19	964	971.5	198	"Alive"
"14"	20	968.5	971	225	"Alive"
"15"	21	951	975	242	"Alive"
"16"	22	954.5	978.5	242	"Alive"
"17"	23	955	970	270	"Alive"
"18"	24	939.5	965	301	"Alive"
"19"	25	927.5	959.5	303	"Alive"
"20"	26	919	962	288	"Alive"
