"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	848	550.5	256	"Alive"
"2"	22	853	540.5	240	"Alive"
"3"	23	850	540.5	205	"Transitional"
"4"	24	852	531.5	81	"Transitional"
"5"	25	860	519.5	91	"Transitional"
"6"	26	867	510	81	"Transitional"
"7"	27	867.5	517	197	"Alive"
"8"	28	881.5	530.5	62	"Dead"
"9"	29	873.5	524	121	"Transitional"
"10"	30	868.5	527	151	"Dead"
"11"	31	882.5	532	56	"Transitional"
"12"	32	867.5	549	121	"Transitional"
"13"	33	864.5	531.5	156	"Alive"
"14"	34	870	536.5	192	"Transitional"
