"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	105.5	189	166	"UnStained"
"2"	5	112.5	174	291	"UnStained"
"3"	6	116.5	155	200	"UnStained"
"4"	7	127	127.5	254	"Dead"
"5"	8	137.5	102	361	"UnStained"
"6"	9	139.5	78.5	264	"Alive"
"7"	10	157.5	64.5	322	"Alive"
"8"	11	164	56	297	"Dead"
"9"	12	178.5	56.5	291	"Dead"
"10"	13	183	42.5	315	"UnStained"
"11"	14	185	37.5	297	"UnStained"
"12"	15	193	36.5	282	"Dead"
"13"	16	184.5	36.5	178	"Dead"
"14"	17	183	35.5	151	"Transitional"
"15"	18	193	31	203	"Dead"
