"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1413.5	871	217	"Alive"
"2"	13	1401	874	226	"Alive"
"3"	14	1391	863.5	242	"Alive"
"4"	15	1384	866.5	246	"Alive"
"5"	16	1385	874.5	253	"Alive"
"6"	17	1375	879.5	266	"Alive"
"7"	18	1372	875.5	270	"Alive"
"8"	19	1369	877	282	"Alive"
"9"	20	1366	887	271	"Transitional"
"10"	21	1369.5	893.5	476	"Transitional"
"11"	22	1368	893	465	"Transitional"
"12"	23	1364.5	895	530	"Transitional"
"13"	24	1366	889.5	222	"Dead"
"14"	25	1362.5	885.5	592	"Dead"
"15"	26	1362	885.5	512	"Dead"
