"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	1328	219.5	171	"Alive"
"2"	14	1320	227	206	"Dead"
"3"	15	1326	221	256	"Dead"
"4"	16	1322	203.5	108	"Dead"
"5"	17	1308.5	211	86	"Dead"
"6"	18	1307	219	155	"Dead"
"7"	19	1307.5	210.5	328	"Dead"
"8"	20	1310	199	203	"Dead"
"9"	21	1305	206.5	281	"Dead"
"10"	22	1308.5	206	167	"Dead"
"11"	23	1327.5	211	269	"Alive"
"12"	24	1334.5	212.5	288	"Alive"
"13"	25	1323	204.5	455	"Alive"
"14"	26	1312.5	212.5	298	"Alive"
"15"	27	1313.5	210.5	382	"Alive"
"16"	28	1314.5	238	349	"Alive"
"17"	29	1326.5	247	388	"Alive"
"18"	30	1319	262	414	"Alive"
"19"	31	1319	267.5	391	"Alive"
"20"	32	1308	261	856	"Transitional"
