"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	337.5	453	254	"Transitional"
"2"	24	331.5	458	249	"Transitional"
"3"	25	315	441.5	258	"Transitional"
"4"	26	334	426	291	"Transitional"
"5"	27	334	406.5	216	"Dead"
"6"	28	346	414	63	"Dead"
"7"	29	329.5	436.5	205	"Alive"
"8"	30	329	438.5	190	"Alive"
"9"	31	316.5	453.5	164	"Alive"
"10"	32	315.5	452.5	209	"Alive"
"11"	33	317	455	184	"Alive"
"12"	34	291.5	448	263	"Alive"
"13"	35	280.5	448.5	201	"Alive"
"14"	36	292	450	184	"Alive"
"15"	37	273	449	196	"Transitional"
"16"	38	278.5	444.5	204	"Alive"
