"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	747.5	670.5	173	"Transitional"
"2"	4	760.5	646.5	155	"Alive"
"3"	5	764.5	642	176	"Alive"
"4"	6	777	649	207	"Alive"
"5"	7	773	632	189	"Alive"
"6"	8	766	608	198	"Alive"
"7"	9	746	604	245	"Alive"
"8"	10	746	602.5	309	"Alive"
"9"	11	755	587	268	"Alive"
"10"	12	760	605	255	"Alive"
"11"	13	767	612	295	"Alive"
"12"	14	765.5	618	320	"Alive"
"13"	15	765.5	618.5	300	"Alive"
"14"	16	763.5	619	305	"Alive"
"15"	17	755.5	639	330	"Alive"
"16"	18	746.5	649.5	330	"Alive"
"17"	19	741.5	656.5	314	"Alive"
"18"	20	738	662	320	"Alive"
"19"	21	745.5	672.5	340	"Alive"
"20"	22	744	653.5	323	"Alive"
"21"	23	746.5	635.5	339	"Alive"
"22"	24	758.5	631	244	"Transitional"
"23"	25	754	604.5	391	"Transitional"
