"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	766.5	218	361	"Transitional"
"2"	18	768	214.5	328	"Transitional"
"3"	19	780.5	206.5	444	"Transitional"
"4"	20	784	196	494	"Transitional"
"5"	21	784.5	197.5	416	"Dead"
"6"	22	785.5	195.5	234	"Dead"
"7"	23	780.5	187.5	194	"Dead"
"8"	24	790.5	171.5	278	"Dead"
"9"	25	781.5	160.5	168	"Dead"
"10"	26	804.5	152.5	153	"Dead"
"11"	27	803.5	155	124	"Transitional"
"12"	28	804	151	98	"Transitional"
"13"	29	808	151.5	95	"Dead"
"14"	30	808.5	141.5	160	"Dead"
"15"	31	813.5	140	94	"Dead"
"16"	32	806.5	127.5	483	"Transitional"
"17"	33	800.5	124	158	"Dead"
"18"	34	811	123	267	"Dead"
"19"	35	812.5	129	322	"Dead"
"20"	36	812	131.5	287	"Dead"
"21"	37	797.5	123.5	406	"Dead"
