"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	73.5	200.5	245	"Alive"
"2"	15	96	216	307	"Alive"
"3"	16	108.5	216.5	344	"Alive"
"4"	17	119	226	360	"Alive"
"5"	18	118.5	228	360	"Alive"
"6"	19	97	232	260	"Alive"
"7"	20	94.5	247.5	318	"Transitional"
"8"	21	86.5	246	298	"Alive"
"9"	22	85	254	271	"Transitional"
"10"	23	80.5	237.5	248	"Alive"
"11"	24	97	232.5	256	"Alive"
"12"	25	98.5	227.5	308	"Alive"
"13"	26	111.5	222.5	289	"Alive"
"14"	27	113	228.5	304	"Alive"
"15"	28	107.5	239.5	229	"Alive"
"16"	29	111	212	315	"Alive"
"17"	30	106	222.5	152	"Alive"
"18"	31	105.5	221	186	"Alive"
"19"	32	109.5	209.5	170	"Alive"
"20"	33	104	205	185	"Alive"
