"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	927.5	374.5	133	"Alive"
"2"	6	925	370.5	142	"Alive"
"3"	7	920.5	374	174	"Alive"
"4"	8	920.5	381.5	196	"Alive"
"5"	9	912	388.5	198	"Alive"
"6"	10	901.5	386	237	"Alive"
"7"	11	887.5	396.5	287	"Alive"
"8"	12	861	393.5	228	"Alive"
"9"	13	853	387	276	"Alive"
"10"	14	842	387.5	264	"Alive"
"11"	15	835	374.5	276	"Alive"
"12"	16	851.5	368	270	"Alive"
"13"	17	858	395	281	"Alive"
"14"	18	870	385	301	"Alive"
"15"	19	874.5	390.5	316	"Alive"
"16"	20	855	388.5	297	"Alive"
"17"	21	856	364.5	361	"Alive"
"18"	22	846	376.5	239	"Alive"
"19"	23	869.5	358.5	174	"Alive"
"20"	24	870	365.5	172	"Alive"
