"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1092	810	123	"Alive"
"2"	8	1103	813	219	"Alive"
"3"	9	1106	812.5	271	"Alive"
"4"	10	1103.5	823.5	234	"Alive"
"5"	11	1105	822	246	"Alive"
"6"	12	1108.5	828	221	"Alive"
"7"	13	1103	829.5	274	"Alive"
"8"	14	1106	823	228	"Alive"
"9"	15	1112	811.5	265	"Alive"
"10"	16	1120.5	805	322	"Alive"
"11"	17	1123	796	344	"Transitional"
"12"	18	1125	783	320	"Transitional"
"13"	19	1127	768	309	"Transitional"
"14"	20	1120.5	754.5	342	"Alive"
"15"	21	1121	758	336	"Alive"
"16"	22	1111	764.5	332	"Alive"
"17"	23	1105.5	772	341	"Alive"
"18"	24	1107	773	378	"Alive"
"19"	25	1122.5	769	480	"Alive"
"20"	26	1123.5	772.5	415	"Alive"
"21"	27	1125	771	360	"Alive"
"22"	28	1125.5	773	679	"Transitional"
