"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	465.5	483	180	"Alive"
"2"	23	451.5	495.5	189	"Alive"
"3"	24	444.5	507	338	"Alive"
"4"	25	465	497.5	51	"Transitional"
"5"	26	444	510	128	"Dead"
"6"	27	447	515	184	"Alive"
"7"	28	450.5	523.5	149	"Dead"
"8"	29	456.5	512.5	159	"Dead"
"9"	30	480	497	230	"Dead"
"10"	31	486.5	494.5	77	"Dead"
"11"	32	486	517	118	"Dead"
"12"	33	491.5	521	237	"Alive"
"13"	34	492	525.5	194	"Alive"
"14"	35	488.5	526.5	189	"Alive"
"15"	36	486.5	525.5	323	"Alive"
