"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	544	238	407	"Transitional"
"2"	20	543.5	255.5	331	"Alive"
"3"	21	537.5	262	295	"Alive"
"4"	22	539.5	271	273	"Alive"
"5"	23	537.5	284.5	341	"Alive"
"6"	24	529	288.5	348	"Alive"
"7"	25	527.5	288	326	"Alive"
"8"	26	530.5	296.5	333	"Alive"
"9"	27	529.5	295.5	436	"Transitional"
"10"	28	533	288	288	"Alive"
"11"	29	538.5	290.5	270	"Alive"
"12"	30	549.5	292.5	221	"Alive"
"13"	31	545	297.5	262	"Alive"
"14"	32	554.5	292	193	"Alive"
"15"	33	561	306.5	227	"Alive"
"16"	34	561.5	305	211	"Alive"
