"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	412.5	710.5	218	"Alive"
"2"	14	386.5	708.5	207	"Alive"
"3"	15	362.5	711	196	"Alive"
"4"	16	334.5	714.5	215	"Alive"
"5"	17	328.5	730	193	"Alive"
"6"	18	326	743.5	203	"Alive"
"7"	19	322	751.5	224	"Alive"
"8"	20	319.5	749.5	246	"Alive"
"9"	21	315.5	736.5	258	"Alive"
"10"	22	294.5	717.5	280	"Alive"
"11"	23	288	695.5	282	"Alive"
"12"	24	277.5	680.5	310	"Alive"
"13"	25	279.5	674.5	323	"Alive"
"14"	26	284.5	657.5	420	"Transitional"
