"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	337.5	558	196	"Alive"
"2"	6	329	558	210	"Alive"
"3"	7	325.5	567	159	"Alive"
"4"	8	325.5	577.5	184	"Alive"
"5"	9	311	581.5	238	"Alive"
"6"	10	306	583.5	254	"Alive"
"7"	11	299	596	307	"Alive"
"8"	12	293	609.5	292	"Alive"
"9"	13	295	624.5	194	"Alive"
"10"	14	317.5	610	319	"Alive"
"11"	15	325	606.5	281	"Alive"
"12"	16	331	607	316	"Alive"
"13"	17	341.5	595.5	309	"Alive"
"14"	18	337.5	597.5	197	"Alive"
"15"	19	342.5	597	266	"Alive"
"16"	20	360	599.5	300	"Alive"
"17"	21	377.5	604.5	311	"Alive"
"18"	22	389	600	336	"Alive"
