"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	354	977.5	134	"Alive"
"2"	3	341	976	185	"Transitional"
"3"	4	334	980.5	143	"Alive"
"4"	5	333.5	973.5	172	"Alive"
"5"	6	337	966	181	"Alive"
"6"	7	333	987.5	208	"Alive"
"7"	8	333	1013	228	"Alive"
"8"	9	339	1019	201	"Alive"
"9"	10	322.5	1024.5	214	"Alive"
"10"	11	319.5	1032.5	207	"Alive"
"11"	12	304.5	1033.5	181	"Alive"
"12"	13	286.5	1033.5	235	"Alive"
"13"	14	277	1047	158	"Alive"
"14"	15	264.5	1034.5	133	"Alive"
"15"	16	242.5	1026	200	"Dead"
"16"	17	256.5	1024	197	"Alive"
"17"	18	257	1021.5	123	"Dead"
"18"	19	265.5	1016.5	324	"Alive"
"19"	20	293.5	1024	119	"Transitional"
"20"	21	303.5	1017	148	"Alive"
"21"	22	313.5	1034.5	134	"Dead"
"22"	23	311	1034.5	164	"Alive"
"23"	24	327	1033	226	"Alive"
