"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	840	214.5	206	"Alive"
"2"	24	864.5	226	237	"Alive"
"3"	25	878.5	202.5	215	"Alive"
"4"	26	879.5	195	118	"UnStained"
"5"	27	884	187	207	"UnStained"
"6"	28	902.5	169	139	"UnStained"
"7"	29	900.5	190.5	550	"Alive"
"8"	30	899.5	198.5	411	"Transitional"
"9"	31	877.5	215	270	"Transitional"
"10"	32	884.5	215.5	237	"Transitional"
"11"	33	889	218.5	403	"Transitional"
"12"	34	893.5	220.5	395	"Alive"
"13"	35	901	214.5	478	"Transitional"
