"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	472	880	141	"Alive"
"2"	20	446.5	881.5	86	"Alive"
"3"	21	461.5	895.5	193	"Alive"
"4"	22	465	885	59	"Alive"
"5"	23	465	882.5	116	"Transitional"
"6"	24	492	878	171	"Alive"
"7"	25	490.5	861	118	"Alive"
"8"	26	499.5	847	148	"Alive"
"9"	27	506	835.5	74	"Dead"
"10"	28	506.5	838	88	"UnStained"
"11"	29	513	850.5	143	"Dead"
"12"	30	506.5	852.5	147	"Dead"
"13"	31	511	881.5	158	"Dead"
"14"	32	518.5	881	119	"Dead"
"15"	33	522.5	880	164	"Dead"
"16"	34	524	882	148	"Dead"
"17"	35	533	857	233	"Alive"
