"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1380	633	137	"Alive"
"2"	6	1380.5	631	180	"Alive"
"3"	7	1373	637	180	"Alive"
"4"	8	1363	653.5	214	"Alive"
"5"	9	1361	646	275	"Alive"
"6"	10	1351.5	649.5	186	"Dead"
"7"	11	1347.5	649.5	324	"Alive"
"8"	12	1338	656.5	268	"Alive"
"9"	13	1331	663.5	324	"Alive"
"10"	14	1333.5	663	393	"Alive"
"11"	15	1314.5	673	219	"Alive"
"12"	16	1284	666.5	369	"Alive"
"13"	17	1276	660	326	"Alive"
"14"	18	1271.5	658	343	"Alive"
"15"	19	1271	655.5	322	"Alive"
"16"	20	1268.5	657.5	328	"Alive"
"17"	21	1276.5	659	393	"Alive"
"18"	22	1279	664.5	352	"Alive"
"19"	23	1282.5	682	377	"Alive"
