"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	486.5	219	179	"Alive"
"2"	9	477	207.5	227	"Alive"
"3"	10	480.5	193.5	248	"Alive"
"4"	11	483	178	240	"Alive"
"5"	12	485.5	165.5	248	"Alive"
"6"	13	480.5	177	247	"Alive"
"7"	14	480.5	189	329	"Alive"
"8"	15	477.5	202.5	292	"Alive"
"9"	16	493.5	207.5	302	"Alive"
"10"	17	497	220	247	"Alive"
"11"	18	502	229.5	297	"Alive"
"12"	19	528	244.5	317	"Alive"
"13"	20	506.5	257.5	351	"Alive"
"14"	21	509.5	250	342	"Alive"
"15"	22	497.5	256.5	385	"Alive"
"16"	23	498.5	253	360	"Alive"
"17"	24	496.5	267.5	297	"Alive"
"18"	25	481	262	808	"Alive"
