"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	139	728.5	188	"Transitional"
"2"	22	117.5	718	208	"Alive"
"3"	23	126	693	272	"Alive"
"4"	24	125	685.5	275	"Alive"
"5"	25	125.5	674	281	"Alive"
"6"	26	148.5	656.5	299	"Alive"
"7"	27	150	667	203	"Transitional"
"8"	28	148	669	270	"Transitional"
"9"	29	143.5	673.5	359	"Alive"
"10"	30	126.5	692.5	284	"Transitional"
"11"	31	120.5	704	351	"Alive"
"12"	32	107	703	183	"Transitional"
"13"	33	109.5	708.5	156	"Transitional"
"14"	34	98	730	234	"Alive"
