"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	776.5	317.5	242	"Alive"
"2"	17	787	315	258	"Alive"
"3"	18	787.5	316	289	"Alive"
"4"	19	797	311.5	278	"Alive"
"5"	20	804	305.5	276	"Alive"
"6"	21	803	302.5	296	"Alive"
"7"	22	804	306	308	"Alive"
"8"	23	800.5	307.5	306	"Alive"
"9"	24	809.5	308	321	"Alive"
"10"	25	818.5	307.5	339	"Alive"
"11"	26	819.5	316.5	370	"Alive"
"12"	27	816.5	320.5	336	"Alive"
"13"	28	810	322.5	382	"Alive"
"14"	29	809.5	315	285	"Alive"
"15"	30	820	304.5	248	"Alive"
"16"	31	807.5	311	196	"Transitional"
"17"	32	803	306.5	310	"Alive"
