"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	241	834	163	"Alive"
"2"	14	264	816	164	"Alive"
"3"	15	270	812.5	186	"Alive"
"4"	16	277	800	110	"Alive"
"5"	17	278.5	798.5	247	"Alive"
"6"	18	279.5	797	253	"Alive"
"7"	19	287.5	801.5	109	"Alive"
"8"	20	275	795.5	238	"Alive"
"9"	21	277.5	805.5	181	"Alive"
"10"	22	284.5	798	188	"Alive"
"11"	23	274.5	807.5	204	"Alive"
"12"	24	274.5	812.5	219	"Alive"
"13"	25	272	804.5	240	"Alive"
"14"	26	272.5	800	261	"Alive"
"15"	27	265.5	801	281	"Alive"
