"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	250.5	879	135	"Alive"
"2"	4	261	880	161	"Alive"
"3"	5	259.5	884	165	"Alive"
"4"	6	267.5	895.5	168	"Alive"
"5"	7	264	911.5	180	"Alive"
"6"	8	271.5	923.5	226	"Alive"
"7"	9	272.5	942.5	211	"Alive"
"8"	10	263	963	219	"Alive"
"9"	11	283	970.5	187	"Alive"
"10"	12	268.5	968	158	"Alive"
"11"	13	259.5	959.5	179	"Alive"
"12"	14	263	944.5	214	"Alive"
"13"	15	282.5	948.5	204	"Alive"
"14"	16	291.5	948	237	"Alive"
"15"	17	302.5	948	253	"Alive"
"16"	18	302	951	297	"Alive"
"17"	19	291	961.5	409	"Alive"
"18"	20	285.5	963.5	318	"Alive"
"19"	21	292	956.5	302	"Transitional"
"20"	22	315	941	77	"UnStained"
"21"	23	308.5	941.5	198	"Dead"
"22"	24	309.5	938	214	"Dead"
"23"	25	320.5	921.5	148	"Dead"
"24"	26	343.5	913.5	214	"Dead"
"25"	27	343	918	200	"Alive"
"26"	28	328.5	904	102	"Alive"
"27"	29	310.5	902.5	196	"Alive"
