"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	53	482.5	186	"Alive"
"2"	19	59.5	493.5	122	"Alive"
"3"	20	60	490.5	214	"Transitional"
"4"	21	77	492	348	"Transitional"
"5"	22	94.5	475.5	391	"Alive"
"6"	23	118	459	246	"Dead"
"7"	24	126	479	104	"Dead"
"8"	25	121	483	132	"Dead"
"9"	26	122	475	125	"Dead"
"10"	27	115.5	475.5	155	"Dead"
"11"	28	88	471	206	"Dead"
"12"	29	85	472	121	"Dead"
"13"	30	93.5	480.5	134	"Dead"
"14"	31	97	491	235	"Dead"
"15"	32	111.5	497	79	"Dead"
"16"	33	127.5	497.5	171	"Dead"
"17"	34	132.5	513.5	132	"Dead"
