"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	1280	37.5	149	"Alive"
"2"	4	1275	40	186	"Alive"
"3"	5	1283	40.5	181	"Alive"
"4"	6	1269	42	199	"Alive"
"5"	7	1260	43	181	"Alive"
"6"	8	1260.5	46.5	217	"Alive"
"7"	9	1270	31.5	190	"Alive"
"8"	10	1271.5	30.5	237	"Alive"
"9"	11	1281	26	191	"Alive"
"10"	12	1286.5	23.5	190	"Alive"
"11"	13	1291	24	199	"Alive"
"12"	14	1287.5	27	201	"Alive"
"13"	15	1289	27	232	"Alive"
"14"	16	1290	24.5	238	"Alive"
"15"	17	1287.5	28	243	"Alive"
"16"	18	1291	35.5	224	"Alive"
"17"	19	1298.5	49	249	"Alive"
"18"	20	1313.5	60	136	"Dead"
"19"	21	1305.5	87.5	294	"Alive"
"20"	22	1289	92.5	261	"Alive"
