"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	286	716	236	"Alive"
"2"	15	301.5	715.5	213	"Alive"
"3"	16	303.5	705.5	211	"Alive"
"4"	17	310.5	698.5	186	"Alive"
"5"	18	327	697	252	"Alive"
"6"	19	314	693	244	"Alive"
"7"	20	287	694.5	188	"Transitional"
"8"	21	290	687.5	137	"Transitional"
"9"	22	286	674	240	"Transitional"
"10"	23	298	654	295	"Alive"
"11"	24	297	656	222	"Dead"
"12"	25	313	646	135	"Alive"
"13"	26	313.5	649.5	179	"Dead"
"14"	27	288.5	658.5	61	"Dead"
"15"	28	294	672	161	"Dead"
"16"	29	311	669	239	"Alive"
"17"	30	299.5	675.5	391	"Alive"
"18"	31	297	665.5	342	"Transitional"
"19"	32	292.5	662	419	"Dead"
"20"	33	299.5	665.5	412	"Dead"
"21"	34	284.5	672	170	"Dead"
"22"	35	285.5	667	186	"Dead"
"23"	36	280	659.5	292	"Dead"
