"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	796	513	132	"Alive"
"2"	3	804.5	513	147	"Alive"
"3"	4	802	495	162	"Alive"
"4"	5	799	512.5	203	"Alive"
"5"	6	795.5	525.5	216	"Alive"
"6"	7	805	527	233	"Alive"
"7"	8	797.5	529	276	"Alive"
"8"	9	792	529	277	"Alive"
"9"	10	800.5	538	208	"Alive"
"10"	11	812.5	522	217	"Alive"
"11"	12	826.5	519	290	"Alive"
"12"	13	829	506.5	301	"Alive"
"13"	14	834.5	499.5	311	"Alive"
"14"	15	834	492.5	334	"Alive"
"15"	16	837.5	486	344	"Alive"
"16"	17	831	479	382	"Alive"
"17"	18	835	472.5	407	"Alive"
"18"	19	840.5	472	419	"Alive"
"19"	20	836.5	466.5	384	"Alive"
"20"	21	844	472	276	"Transitional"
"21"	22	848	471	220	"Transitional"
"22"	23	854.5	466	275	"Transitional"
"23"	24	855	475.5	230	"Transitional"
"24"	25	853.5	471	227	"Transitional"
"25"	26	851.5	465.5	205	"Transitional"
