"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	709	529	139	"Alive"
"2"	4	708.5	534.5	142	"Alive"
"3"	5	709	540.5	177	"Alive"
"4"	6	698	543.5	227	"Alive"
"5"	7	695	546	230	"Alive"
"6"	8	691.5	547	256	"Alive"
"7"	9	696	545.5	237	"Alive"
"8"	10	702.5	548	263	"Alive"
"9"	11	706.5	539	283	"Alive"
"10"	12	707.5	539	304	"Alive"
"11"	13	705	543.5	319	"Alive"
"12"	14	707.5	551.5	349	"Alive"
"13"	15	713	557	389	"Alive"
"14"	16	718.5	576	371	"Alive"
"15"	17	726.5	584	369	"Alive"
"16"	18	734.5	585	367	"Alive"
"17"	19	724.5	587	371	"Alive"
"18"	20	721	584.5	431	"Alive"
