"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	283.5	183.5	117	"Alive"
"2"	4	291.5	182.5	110	"Alive"
"3"	5	295.5	179	152	"Alive"
"4"	6	301	175.5	163	"Alive"
"5"	7	301.5	174.5	182	"Alive"
"6"	8	300	160.5	188	"Alive"
"7"	9	295.5	151.5	229	"Alive"
"8"	10	291.5	136	205	"Alive"
"9"	11	289	133	273	"Alive"
"10"	12	265	137.5	290	"Alive"
"11"	13	250	131.5	283	"Alive"
"12"	14	228	132	291	"Alive"
"13"	15	215	132	320	"Alive"
"14"	16	213.5	128.5	44	"Transitional"
"15"	17	217	136	185	"Transitional"
"16"	18	198.5	138.5	262	"Dead"
"17"	19	190	144.5	247	"Dead"
"18"	20	179.5	151	291	"Dead"
"19"	21	193	148.5	882	"Dead"
"20"	22	200	141	252	"Dead"
"21"	23	192	126	150	"Dead"
"22"	24	215	141.5	236	"Dead"
"23"	25	217	154.5	228	"Dead"
"24"	26	224.5	148.5	272	"Dead"
"25"	27	208.5	146	231	"Dead"
