"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1405	887.5	172	"Alive"
"2"	6	1403.5	892.5	244	"Alive"
"3"	7	1409	889	237	"Alive"
"4"	8	1406	892	250	"Alive"
"5"	9	1411.5	900.5	183	"Alive"
"6"	10	1410	901	47	"Alive"
"7"	11	1415.5	911.5	364	"Alive"
"8"	12	1412.5	913.5	364	"Alive"
"9"	13	1408.5	913	339	"Alive"
"10"	14	1410	898.5	305	"Alive"
"11"	15	1405	889.5	341	"Alive"
"12"	16	1398.5	888.5	368	"Alive"
"13"	17	1390.5	885	366	"Alive"
"14"	18	1391.5	887.5	343	"Alive"
"15"	19	1392.5	884	328	"Alive"
"16"	20	1387.5	892.5	273	"Alive"
"17"	21	1378.5	885.5	295	"Alive"
