"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1142.5	648	151	"Alive"
"2"	15	1129	634.5	250	"Alive"
"3"	16	1120	634	283	"Alive"
"4"	17	1106.5	647.5	294	"Alive"
"5"	18	1099	664	284	"Alive"
"6"	19	1099.5	666	303	"Alive"
"7"	20	1097	659.5	374	"Alive"
"8"	21	1120.5	677	338	"Alive"
"9"	22	1114.5	689.5	158	"Transitional"
"10"	23	1121	685	204	"Alive"
"11"	24	1132.5	711.5	34	"Dead"
"12"	25	1137	714	159	"Dead"
"13"	26	1147	690.5	113	"Dead"
"14"	27	1127.5	687	181	"Dead"
"15"	28	1139	688.5	59	"Transitional"
"16"	29	1149	660.5	143	"UnStained"
"17"	30	1145.5	664.5	357	"Transitional"
"18"	31	1145	658	81	"Alive"
"19"	32	1139	687	222	"Alive"
"20"	33	1123.5	699.5	340	"Alive"
"21"	34	1113.5	715	416	"Transitional"
"22"	35	1125.5	702	86	"Dead"
"23"	36	1145	679.5	525	"Alive"
