"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	485.5	950	113	"Alive"
"2"	9	479	961	139	"Alive"
"3"	10	483	961	136	"Alive"
"4"	11	481	957	145	"Alive"
"5"	12	486	944.5	153	"Alive"
"6"	13	500	936.5	152	"Alive"
"7"	14	500.5	929	114	"Alive"
"8"	15	499.5	920.5	132	"Alive"
"9"	16	500	926	144	"Alive"
"10"	17	498.5	925.5	147	"Alive"
"11"	18	494	904.5	137	"Transitional"
"12"	19	491	898.5	57	"Transitional"
"13"	20	503	911.5	114	"Transitional"
"14"	21	508	910	130	"Transitional"
"15"	22	505.5	884.5	125	"Dead"
