"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	788	762	129	"Transitional"
"2"	3	789.5	767.5	120	"Dead"
"3"	4	790.5	777.5	147	"Alive"
"4"	5	790	781	192	"Alive"
"5"	6	798	784	175	"Alive"
"6"	7	808.5	775	168	"Alive"
"7"	8	814	779.5	193	"Alive"
"8"	9	824	779.5	261	"Alive"
"9"	10	830	784.5	283	"Transitional"
"10"	11	826.5	783.5	229	"Alive"
"11"	12	824.5	787	204	"Transitional"
"12"	13	823	789.5	209	"Alive"
"13"	14	825	801	226	"Alive"
"14"	15	826.5	810.5	218	"Transitional"
"15"	16	824.5	823	230	"Alive"
"16"	17	827.5	833	242	"Transitional"
"17"	18	817.5	819	294	"Transitional"
"18"	19	789	810.5	306	"Transitional"
"19"	20	805	792	232	"Alive"
"20"	21	789	781	260	"Alive"
"21"	22	772.5	780.5	188	"Alive"
"22"	23	763.5	777.5	481	"Alive"
"23"	24	763.5	781	450	"Alive"
"24"	25	768	788	484	"Alive"
"25"	26	766.5	786	428	"Alive"
"26"	27	767	784.5	563	"Alive"
"27"	28	780.5	785.5	1009	"Transitional"
