"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	310.5	635	187	"Alive"
"2"	6	319.5	649.5	173	"Alive"
"3"	7	311	656	237	"Alive"
"4"	8	298.5	668.5	227	"Alive"
"5"	9	281	648	194	"Alive"
"6"	10	299	633	271	"Alive"
"7"	11	302.5	651.5	246	"Alive"
"8"	12	301.5	669.5	274	"Alive"
"9"	13	300.5	687.5	199	"Alive"
"10"	14	302	689.5	198	"Alive"
"11"	15	288	692	230	"Alive"
"12"	16	276.5	696.5	179	"Alive"
"13"	17	264	699	245	"Alive"
"14"	18	260.5	698.5	214	"Alive"
"15"	19	278.5	702.5	237	"Alive"
"16"	20	279.5	713	316	"Alive"
"17"	21	293.5	725	309	"Alive"
"18"	22	299	727	276	"Alive"
