"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	625.5	300	172	"Alive"
"2"	4	642.5	306	198	"Alive"
"3"	5	643.5	295.5	182	"Alive"
"4"	6	650	280	198	"Alive"
"5"	7	653.5	280.5	241	"Alive"
"6"	8	653	278	216	"Alive"
"7"	9	641.5	267.5	210	"Alive"
"8"	10	654.5	269.5	208	"Alive"
"9"	11	663	266.5	220	"Alive"
"10"	12	663.5	266	253	"Alive"
"11"	13	652	263.5	215	"Alive"
"12"	14	654.5	243	125	"Alive"
"13"	15	658	242	128	"Alive"
"14"	16	649.5	265.5	241	"Alive"
"15"	17	648.5	266.5	264	"Alive"
"16"	18	662.5	282	239	"Alive"
"17"	19	664.5	286	203	"Alive"
"18"	20	669	285	255	"Alive"
"19"	21	665	280	230	"Alive"
"20"	22	668	279	217	"Alive"
"21"	23	665.5	276.5	316	"Alive"
"22"	24	664.5	279	297	"Alive"
